csu_id,trap_id,year,week,trap_date,county,method,genus,spp,sex,no_gravid,no_deplete,total,test_code,seq
CSU11594,FC-029,2018,24,2018-06-14,LC,L,Cx.,TARSALIS,F,0,6,6,0,0
CSU11595,FC-029,2018,24,2018-06-14,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11596,FC-093,2018,24,2018-06-14,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11597,FC-062,2018,24,2018-06-14,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11598,FC-089gr,2018,24,2018-06-14,LC,G,Cx.,PIPIENS,F,2,0,2,0,0
CSU11599,FC-068,2018,24,2018-06-14,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11600,FC-068,2018,24,2018-06-14,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11601,FC-037,2018,24,2018-06-14,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11602,FC-071,2018,24,2018-06-14,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11603,LV-069,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,4,4,0,0
CSU11604,LV-069,2018,25,2018-06-18,LC,L,Cx.,PIPIENS,F,0,2,2,0,0
CSU11605,LV-095,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,47,47,0,0
CSU11606,FC-014,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11607,FC-066gr,2018,25,2018-06-18,LC,G,Cx.,PIPIENS,F,6,0,6,0,0
CSU11608,FC-038,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11609,FC-038,2018,25,2018-06-18,LC,L,Cx.,PIPIENS,F,0,2,2,0,0
CSU11610,FC-019,2018,25,2018-06-18,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11611,FC-072,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11612,FC-092gr,2018,25,2018-06-18,LC,G,Cx.,PIPIENS,F,2,0,2,0,0
CSU11613,FC-040,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,4,4,0,0
CSU11614,FC-006,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11615,FC-069,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,3,3,0,0
CSU11616,FC-036,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,21,21,0,0
CSU11617,FC-040gr,2018,25,2018-06-18,LC,G,Cx.,PIPIENS,F,17,0,17,0,0
CSU11618,FC-066,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,6,6,0,0
CSU11619,FC-066,2018,25,2018-06-18,LC,L,Cx.,PIPIENS,F,0,5,5,0,0
CSU11620,FC-067,2018,25,2018-06-18,LC,L,Cx.,TARSALIS,F,0,3,3,0,0
CSU11621,FC-067,2018,25,2018-06-18,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11622,LV-104,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,42,42,0,0
CSU11623,LV-104,2018,25,2018-06-19,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11624,FC-039,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,38,38,0,0
CSU11625,FC-039,2018,25,2018-06-19,LC,L,Cx.,PIPIENS,F,0,2,2,0,0
CSU11626,FC-047,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11627,FC-046,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11628,FC-050,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,6,6,0,0
CSU11629,FC-023,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11630,FC-088gr,2018,25,2018-06-19,LC,G,Cx.,PIPIENS,F,36,0,36,0,0
CSU11631,FC-064,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11632,FC-064,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,34,34,0,0
CSU11633,FC-064,2018,25,2018-06-19,LC,L,Cx.,PIPIENS,F,0,20,20,0,0
CSU11634,FC-004,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,6,6,0,0
CSU11635,FC-004,2018,25,2018-06-19,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11636,FC-075,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,16,16,0,0
CSU11637,FC-075gr,2018,25,2018-06-19,LC,G,Cx.,PIPIENS,F,24,0,24,0,0
CSU11638,FC-053,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11639,FC-053,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,31,31,0,0
CSU11640,FC-053,2018,25,2018-06-19,LC,L,Cx.,PIPIENS,F,0,5,5,0,0
CSU11641,FC-031,2018,25,2018-06-19,LC,L,Cx.,TARSALIS,F,0,19,19,0,0
CSU11642,LV-020,2018,25,2018-06-20,LC,L,Cx.,TARSALIS,F,0,17,17,0,0
CSU11643,LC-054,2018,25,2018-06-20,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11644,LC-053,2018,25,2018-06-20,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11645,LC-049,2018,25,2018-06-20,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11646,FC-090gr,2018,25,2018-06-20,LC,G,Cx.,PIPIENS,F,8,0,8,0,0
CSU11647,LC-001,2018,25,2018-06-20,LC,L,Cx.,TARSALIS,F,0,12,12,0,0
CSU11648,LC-001,2018,25,2018-06-20,LC,L,Cx.,PIPIENS,F,0,3,3,0,0
CSU11649,FC-060,2018,25,2018-06-20,LC,L,Cx.,PIPIENS,F,0,2,2,0,0
CSU11650,FC-063gr,2018,25,2018-06-20,LC,G,Cx.,PIPIENS,F,4,0,4,0,0
CSU11651,FC-011,2018,25,2018-06-20,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11652,FC-011,2018,25,2018-06-20,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11653,FC-049,2018,25,2018-06-20,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11654,FC-049,2018,25,2018-06-20,LC,L,Cx.,PIPIENS,F,0,3,3,0,0
CSU11655,FC-058,2018,25,2018-06-20,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11656,FC-057,2018,25,2018-06-21,LC,L,Cx.,TARSALIS,F,0,4,4,0,0
CSU11657,FC-001,2018,25,2018-06-21,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11658,FC-054,2018,25,2018-06-21,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11659,FC-029gr,2018,25,2018-06-21,LC,G,Cx.,PIPIENS,F,17,0,17,0,0
CSU11660,FC-037,2018,25,2018-06-21,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11661,FC-029,2018,25,2018-06-21,LC,L,Cx.,TARSALIS,F,0,3,3,0,0
CSU11662,FC-062,2018,25,2018-06-21,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11663,FC-068,2018,25,2018-06-21,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11664,FC-093,2018,25,2018-06-21,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11665,FC-093,2018,25,2018-06-21,LC,L,Cx.,PIPIENS,F,0,2,2,0,0
CSU11666,LV-069,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,29,29,0,0
CSU11667,LV-069,2018,26,2018-06-25,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11668,LV-095,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,9,9,0,0
CSU11669,FC-038,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,10,10,0,0
CSU11670,FC-038,2018,26,2018-06-25,LC,L,Cx.,PIPIENS,F,0,3,3,0,0
CSU11671,FC-069,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,6,6,0,0
CSU11672,FC-069,2018,26,2018-06-25,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11673,FC-034,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,18,18,0,0
CSU11674,FC-072,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,9,9,0,0
CSU11675,FC-040,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11676,FC-040,2018,26,2018-06-25,LC,L,Cx.,PIPIENS,F,0,5,5,0,0
CSU11677,FC-040gr,2018,26,2018-06-25,LC,G,Cx.,PIPIENS,F,14,0,14,0,0
CSU11678,FC-006,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,6,6,0,0
CSU11679,FC-006,2018,26,2018-06-25,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11680,FC-091gr,2018,26,2018-06-25,LC,G,Cx.,PIPIENS,F,4,0,4,0,0
CSU11681,FC-014,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11682,FC-019,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11683,FC-019,2018,26,2018-06-25,LC,L,Cx.,PIPIENS,F,0,2,2,0,0
CSU11684,FC-067,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11685,FC-067,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,18,18,0,0
CSU11686,FC-067,2018,26,2018-06-25,LC,L,Cx.,PIPIENS,F,0,4,4,0,0
CSU11687,FC-066,2018,26,2018-06-25,LC,L,Cx.,TARSALIS,F,0,17,17,0,0
CSU11688,FC-066,2018,26,2018-06-25,LC,L,Cx.,PIPIENS,F,0,9,9,0,0
CSU11689,LV-104,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,25,25,0,0
CSU11690,LV-089,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,20,20,0,0
CSU11691,FC-039,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,5,5,0,0
CSU11692,LV-110,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,31,31,0,0
CSU11693,LV-110,2018,26,2018-06-26,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11694,FC-064,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11695,FC-064,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11696,FC-064,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,36,36,0,0
CSU11697,FC-075,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11698,FC-053,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11699,FC-053,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,40,40,0,0
CSU11700,FC-053,2018,26,2018-06-26,LC,L,Cx.,PIPIENS,F,0,5,5,0,0
CSU11701,FC-075gr,2018,26,2018-06-26,LC,G,Cx.,PIPIENS,F,47,0,47,0,0
CSU11702,FC-031,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11703,FC-031,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,14,14,0,0
CSU11704,FC-074,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,12,12,0,0
CSU11705,FC-047,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,3,3,0,0
CSU11706,FC-088gr,2018,26,2018-06-26,LC,G,Cx.,TARSALIS,F,1,0,1,0,0
CSU11707,FC-088gr,2018,26,2018-06-26,LC,G,Cx.,PIPIENS,F,35,0,35,0,0
CSU11708,FC-046,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,24,24,0,0
CSU11709,FC-004,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,35,35,0,0
CSU11710,FC-004,2018,26,2018-06-26,LC,L,Cx.,PIPIENS,F,0,2,2,0,0
CSU11711,FC-059,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,10,10,0,0
CSU11712,FC-023,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,13,13,0,0
CSU11713,FC-023,2018,26,2018-06-26,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11714,FC-027,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11715,FC-027,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,22,22,0,0
CSU11716,FC-027,2018,26,2018-06-26,LC,L,Cx.,PIPIENS,F,0,4,4,0,0
CSU11717,FC-050,2018,26,2018-06-26,LC,L,Cx.,TARSALIS,F,0,38,38,0,0
CSU11718,FC-050,2018,26,2018-06-26,LC,L,Cx.,PIPIENS,F,0,23,23,0,0
CSU11719,FC-036,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11720,FC-058,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,2,2,0,0
CSU11721,FC-049,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,26,26,0,0
CSU11722,FC-049,2018,26,2018-06-27,LC,L,Cx.,PIPIENS,F,0,11,11,0,0
CSU11723,FC-015,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,11,11,0,0
CSU11724,FC-015,2018,26,2018-06-27,LC,L,Cx.,PIPIENS,F,0,1,1,0,0
CSU11725,FC-063gr,2018,26,2018-06-27,LC,G,Cx.,PIPIENS,F,22,0,22,0,0
CSU11726,LV-020,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,44,44,0,0
CSU11727,FC-063,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,5,5,0,0
CSU11728,FC-011,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,5,5,0,0
CSU11729,FC-011,2018,26,2018-06-27,LC,L,Cx.,PIPIENS,F,0,5,5,0,0
CSU11730,LC-001,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11731,LC-001,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,9,9,0,0
CSU11732,LC-001,2018,26,2018-06-27,LC,L,Cx.,PIPIENS,F,0,5,5,0,0
CSU11733,FC-060,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,1,1,0,0
CSU11734,FC-060,2018,26,2018-06-27,LC,L,Cx.,PIPIENS,F,0,5,5,0,0
CSU11735,LC-054,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11736,LC-054,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,36,36,0,0
CSU11737,FC-090gr,2018,26,2018-06-27,LC,G,Cx.,PIPIENS,F,14,0,14,0,0
CSU11738,LC-049,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,23,23,0,0
CSU11739,FC-073,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,14,14,0,0
CSU11740,FC-041,2018,26,2018-06-27,LC,L,Cx.,TARSALIS,F,0,35,35,0,0
CSU11741,FC-041,2018,26,2018-06-27,LC,L,Cx.,PIPIENS,F,0,13,13,0,0
CSU11742,FC-061,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,10,10,0,0
CSU11743,FC-057,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,17,17,0,0
CSU11744,FC-052,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,15,15,0,0
CSU11745,FC-001,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11746,FC-001,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11747,FC-001,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11748,FC-001,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,19,19,0,0
CSU11749,FC-001,2018,26,2018-06-28,LC,L,Cx.,PIPIENS,F,0,7,7,0,0
CSU11750,FC-054,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,23,23,0,0
CSU11751,LC-053,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,23,23,0,0
CSU11752,FC-029,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,13,13,0,0
CSU11753,FC-093,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11754,FC-89gr,2018,26,2018-06-28,LC,G,Cx.,PIPIENS,F,14,0,14,0,0
CSU11755,FC-068,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,6,6,0,0
CSU11756,FC-062,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,7,7,0,0
CSU11757,FC-071,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,7,7,0,0
CSU11758,FC-037,2018,26,2018-06-28,LC,L,Cx.,TARSALIS,F,0,22,22,0,0
CSU11759,LV-104,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11760,LV-089,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,37,37,0,0
CSU11761,FC-038,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,16,16,0,0
CSU11762,LV-069,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11763,LV-069,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11764,LV-069,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,15,15,0,0
CSU11765,LV-095,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,17,17,0,0
CSU11766,FC-069,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,34,34,0,0
CSU11767,FC-066gr,2018,27,2018-07-02,LC,G,Cx.,PIPIENS,F,27,0,27,0,0
CSU11768,FC-034,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11769,FC-034,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11770,FC-034,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,7,7,0,0
CSU11771,FC-072,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,38,38,0,0
CSU11772,FC-040,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11773,FC-040,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,46,46,0,0
CSU11774,FC-091gr,2018,27,2018-07-02,LC,G,Cx.,PIPIENS,F,5,0,5,0,0
CSU11775,FC-014,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,5,5,0,0
CSU11776,FC-092gr,2018,27,2018-07-02,LC,G,Cx.,PIPIENS,F,13,0,13,0,0
CSU11777,FC-040gr,2018,27,2018-07-02,LC,G,Cx.,PIPIENS,F,50,0,50,0,0
CSU11778,FC-040gr,2018,27,2018-07-02,LC,G,Cx.,PIPIENS,F,26,0,26,0,0
CSU11779,FC-019,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,36,36,0,0
CSU11780,FC-019,2018,27,2018-07-02,LC,L,Cx.,PIPIENS,F,0,11,11,0,0
CSU11781,FC-006,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11782,FC-006,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,41,41,0,0
CSU11783,FC-066,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11784,FC-066,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11785,FC-066,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,36,36,0,0
CSU11786,FC-036,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11787,FC-036,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,24,24,0,0
CSU11788,FC-067,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11789,FC-067,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11790,FC-067,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11791,FC-067,2018,27,2018-07-02,LC,L,Cx.,TARSALIS,F,0,20,20,0,0
CSU11792,FC-067,2018,27,2018-07-02,LC,L,Cx.,PIPIENS,F,0,10,10,0,0
CSU11793,LV-020,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11794,LV-020,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,11,11,0,0
CSU11795,LV-110,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11796,LV-110,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,32,32,0,0
CSU11797,FC-031,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,30,30,0,0
CSU11798,LC-001,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11799,LC-001,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11800,LC-001,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,11,11,0,0
CSU11801,LC-001,2018,27,2018-07-03,LC,L,Cx.,PIPIENS,F,0,10,10,0,0
CSU11802,FC-050,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11803,FC-050,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11804,FC-050,2018,27,2018-07-03,LC,L,Cx.,PIPIENS,F,0,29,29,0,0
CSU11805,LC-049,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,37,37,0,0
CSU11806,LC-054,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11807,LC-054,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,46,46,0,0
CSU11808,FC-039,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11809,FC-039,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,10,10,0,0
CSU11810,FC-027,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11811,FC-027,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11812,FC-027,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11813,FC-027,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,6,6,0,0
CSU11814,FC-027,2018,27,2018-07-03,LC,L,Cx.,PIPIENS,F,0,9,9,0,0
CSU11815,LC-053,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11816,LC-053,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11817,LC-053,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,11,11,0,0
CSU11818,FC-004,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11819,FC-059,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,11,11,0,0
CSU11820,FC-074,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,18,18,0,0
CSU11821,FC-088gr,2018,27,2018-07-03,LC,G,Cx.,PIPIENS,F,15,0,15,0,0
CSU11822,FC-023,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,20,20,0,0
CSU11823,FC-064,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11824,FC-064,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11825,FC-064,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11826,FC-064,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11827,FC-064,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,23,23,0,0
CSU11828,FC-046,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,30,30,0,0
CSU11829,FC-046,2018,27,2018-07-03,LC,L,Cx.,PIPIENS,F,0,7,7,0,0
CSU11830,FC-075,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11831,FC-075,2018,27,2018-07-03,LC,L,Cx.,PIPIENS,F,0,9,9,0,0
CSU11832,FC-053,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11833,FC-053,2018,27,2018-07-03,LC,L,Cx.,TARSALIS,F,0,19,19,0,0
CSU11834,FC-075gr,2018,27,2018-07-03,LC,G,Cx.,PIPIENS,F,50,0,50,0,0
CSU11835,FC-075gr,2018,27,2018-07-03,LC,G,Cx.,PIPIENS,F,50,0,50,0,0
CSU11836,FC-075gr,2018,27,2018-07-03,LC,G,Cx.,PIPIENS,F,36,0,36,0,0
CSU11837,FC-058,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,5,5,0,0
CSU11838,FC-001,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,7,7,0,0
CSU11839,FC-015,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,14,14,0,0
CSU11840,FC-073,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,35,35,0,0
CSU11841,FC-073,2018,27,2018-07-04,LC,L,Cx.,PIPIENS,F,0,23,23,0,0
CSU11842,FC-054,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,37,37,0,0
CSU11843,FC-063,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,7,7,0,0
CSU11844,FC-063gr,2018,27,2018-07-04,LC,G,Cx.,PIPIENS,F,50,0,50,0,0
CSU11845,FC-063gr,2018,27,2018-07-04,LC,G,Cx.,PIPIENS,F,20,0,20,0,0
CSU11846,FC-029gr,2018,27,2018-07-04,LC,G,Cx.,PIPIENS,F,50,0,50,0,0
CSU11847,FC-029gr,2018,27,2018-07-04,LC,G,Cx.,PIPIENS,F,50,0,50,0,0
CSU11848,FC-029gr,2018,27,2018-07-04,LC,G,Cx.,PIPIENS,F,15,0,15,0,0
CSU11849,FC-061,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,47,47,0,0
CSU11850,FC-061,2018,27,2018-07-04,LC,L,Cx.,PIPIENS,F,0,15,15,0,0
CSU11851,FC-011,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,9,9,0,0
CSU11852,FC-090gr,2018,27,2018-07-04,LC,G,Cx.,PIPIENS,F,8,0,8,0,0
CSU11853,FC-029,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11854,FC-029,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,8,8,0,0
CSU11855,FC-041,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,50,50,0,0
CSU11856,FC-041,2018,27,2018-07-04,LC,L,Cx.,PIPIENS,F,0,43,43,0,0
CSU11857,FC-052,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,19,19,0,0
CSU11858,FC-049,2018,27,2018-07-04,LC,L,Cx.,TARSALIS,F,0,12,12,0,0
CSU11859,FC-049,2018,27,2018-07-04,LC,L,Cx.,PIPIENS,F,0,18,18,0,0
